date,county,city,pm25_ugm3,ozone_ppm,aqi,aqi_category,year,month
2022-07-01,San Francisco,Daly City,12.2,0.072,87,Moderate,2022,7
2022-07-01,San Diego,Chula Vista,31.6,0.064,113,Unhealthy for Sensitive Groups,2022,7
2022-07-02,Fresno,Clovis,7.5,0.072,89,Moderate,2022,7
2022-07-03,Sonoma,Petaluma,5.3,0.05,41,Good,2022,7
2022-07-03,Sonoma,Santa Rosa,28.5,0.087,78,Moderate,2022,7
2022-07-04,San Francisco,Daly City,14.5,0.089,52,Moderate,2022,7
2022-07-05,Alameda,Berkeley,33.8,0.04,82,Moderate,2022,7
2022-07-05,Shasta,Redding,28.6,0.057,95,Moderate,2022,7
2022-07-06,Monterey,Salinas,28.8,0.045,87,Moderate,2022,7
2022-07-08,San Francisco,San Francisco,23.2,0.064,94,Moderate,2022,7
2022-07-08,Shasta,Redding,21.3,0.05,69,Moderate,2022,7
2022-07-10,Fresno,Fresno,12.9,0.083,89,Moderate,2022,7
2022-07-10,Riverside,Riverside,27.3,0.053,93,Moderate,2022,7
2022-07-14,Shasta,Redding,23.6,0.08,69,Moderate,2022,7
2022-07-14,Shasta,Redding,30.9,0.06,95,Moderate,2022,7
2022-07-17,Riverside,Riverside,9.0,0.061,79,Moderate,2022,7
2022-07-17,Napa,Napa,19.6,0.043,66,Moderate,2022,7
2022-07-17,Sonoma,Petaluma,25.9,0.078,79,Moderate,2022,7
2022-07-17,Kern,Bakersfield,15.2,0.052,124,Unhealthy for Sensitive Groups,2022,7
2022-07-17,Marin,San Rafael,16.5,0.08,93,Moderate,2022,7
2022-07-18,San Bernardino,Ontario,5.0,0.072,96,Moderate,2022,7
2022-07-18,Monterey,Salinas,17.3,0.044,93,Moderate,2022,7
2022-07-20,Marin,San Rafael,7.6,0.053,48,Good,2022,7
2022-07-20,Sonoma,Santa Rosa,18.9,0.047,83,Moderate,2022,7
2022-07-21,Fresno,Clovis,28.5,0.066,129,Unhealthy for Sensitive Groups,2022,7
2022-07-21,Napa,Napa,27.5,0.058,73,Moderate,2022,7
2022-07-22,Fresno,Clovis,26.8,0.07,126,Unhealthy for Sensitive Groups,2022,7
2022-07-25,San Francisco,Daly City,24.8,0.088,75,Moderate,2022,7
2022-07-26,Riverside,Palm Springs,14.1,0.047,70,Moderate,2022,7
2022-07-27,Napa,Napa,32.8,0.048,113,Unhealthy for Sensitive Groups,2022,7
2022-07-28,Shasta,Redding,33.6,0.066,103,Unhealthy for Sensitive Groups,2022,7
2022-07-28,Los Angeles,Los Angeles,33.0,0.065,134,Unhealthy for Sensitive Groups,2022,7
2022-07-28,San Francisco,San Francisco,17.9,0.049,94,Moderate,2022,7
2022-07-31,Monterey,Salinas,25.8,0.083,106,Unhealthy for Sensitive Groups,2022,7
2022-08-02,Sacramento,Sacramento,24.1,0.063,66,Moderate,2022,8
2022-08-02,San Francisco,San Francisco,6.5,0.086,66,Moderate,2022,8
2022-08-02,Alameda,Berkeley,30.4,0.054,97,Moderate,2022,8
2022-08-04,Los Angeles,Pasadena,25.2,0.055,103,Unhealthy for Sensitive Groups,2022,8
2022-08-05,Kern,Ridgecrest,22.4,0.088,100,Moderate,2022,8
2022-08-05,Shasta,Redding,28.5,0.061,75,Moderate,2022,8
2022-08-05,San Diego,San Diego,10.9,0.075,56,Moderate,2022,8
2022-08-06,Marin,San Rafael,31.8,0.082,80,Moderate,2022,8
2022-08-07,Shasta,Redding,29.9,0.063,106,Unhealthy for Sensitive Groups,2022,8
2022-08-08,Sacramento,Elk Grove,27.6,0.078,99,Moderate,2022,8
2022-08-08,Sonoma,Santa Rosa,16.0,0.089,66,Moderate,2022,8
2022-08-08,San Bernardino,San Bernardino,28.1,0.073,124,Unhealthy for Sensitive Groups,2022,8
2022-08-08,San Diego,Chula Vista,19.6,0.09,86,Moderate,2022,8
2022-08-10,Fresno,Clovis,12.9,0.082,120,Unhealthy for Sensitive Groups,2022,8
2022-08-10,Fresno,Fresno,24.6,0.04,125,Unhealthy for Sensitive Groups,2022,8
2022-08-10,Marin,Mill Valley,20.5,0.066,99,Moderate,2022,8
2022-08-11,Monterey,Monterey,14.2,0.06,83,Moderate,2022,8
2022-08-13,Sonoma,Santa Rosa,23.7,0.052,86,Moderate,2022,8
2022-08-14,Marin,Mill Valley,34.2,0.067,98,Moderate,2022,8
2022-08-15,Santa Clara,Sunnyvale,18.0,0.058,88,Moderate,2022,8
2022-08-16,Santa Clara,Santa Clara,20.9,0.089,61,Moderate,2022,8
2022-08-17,Alameda,Berkeley,24.3,0.085,95,Moderate,2022,8
2022-08-18,Napa,Napa,8.6,0.053,46,Good,2022,8
2022-08-18,San Francisco,San Francisco,9.0,0.056,68,Moderate,2022,8
2022-08-20,San Bernardino,San Bernardino,26.3,0.074,138,Unhealthy for Sensitive Groups,2022,8
2022-08-21,Marin,San Rafael,5.6,0.067,60,Moderate,2022,8
2022-08-21,Napa,Napa,20.6,0.062,77,Moderate,2022,8
2022-08-22,Marin,Mill Valley,27.1,0.086,91,Moderate,2022,8
2022-08-24,Shasta,Redding,6.0,0.06,47,Good,2022,8
2022-08-24,San Diego,San Diego,15.9,0.086,64,Moderate,2022,8
2022-08-24,San Diego,Chula Vista,13.4,0.07,77,Moderate,2022,8
2022-08-25,Santa Clara,Sunnyvale,12.3,0.068,72,Moderate,2022,8
2022-08-25,San Francisco,San Francisco,23.9,0.073,69,Moderate,2022,8
2022-08-27,Fresno,Fresno,30.3,0.055,135,Unhealthy for Sensitive Groups,2022,8
2022-08-27,San Diego,San Diego,12.2,0.057,51,Moderate,2022,8
2022-08-28,Monterey,Monterey,15.4,0.062,54,Moderate,2022,8
2022-08-29,Los Angeles,Pasadena,13.0,0.073,121,Unhealthy for Sensitive Groups,2022,8
2022-08-29,Los Angeles,Pasadena,17.8,0.041,107,Unhealthy for Sensitive Groups,2022,8
2022-08-30,Monterey,Monterey,9.2,0.068,66,Moderate,2022,8
2022-08-30,San Diego,Chula Vista,34.7,0.066,103,Unhealthy for Sensitive Groups,2022,8
2022-08-30,Santa Clara,San Jose,8.3,0.068,70,Moderate,2022,8
2022-08-31,Los Angeles,Pasadena,32.6,0.085,114,Unhealthy for Sensitive Groups,2022,8
2022-09-01,Kern,Ridgecrest,21.9,0.048,100,Moderate,2022,9
2022-09-02,San Francisco,San Francisco,18.4,0.058,94,Moderate,2022,9
2022-09-02,Shasta,Redding,14.0,0.06,53,Moderate,2022,9
2022-09-02,San Bernardino,San Bernardino,14.4,0.051,122,Unhealthy for Sensitive Groups,2022,9
2022-09-02,Riverside,Palm Springs,14.0,0.077,85,Moderate,2022,9
2022-09-03,Shasta,Redding,22.8,0.053,96,Moderate,2022,9
2022-09-05,Sonoma,Santa Rosa,7.1,0.059,46,Good,2022,9
2022-09-06,Napa,Napa,33.2,0.042,101,Unhealthy for Sensitive Groups,2022,9
2022-09-08,San Diego,San Diego,11.3,0.085,65,Moderate,2022,9
2022-09-08,Santa Clara,Santa Clara,6.8,0.054,48,Good,2022,9
2022-09-08,Monterey,Salinas,11.3,0.048,72,Moderate,2022,9
2022-09-08,Alameda,Oakland,7.8,0.049,52,Moderate,2022,9
2022-09-09,Shasta,Redding,15.4,0.075,61,Moderate,2022,9
2022-09-09,Monterey,Monterey,19.9,0.074,93,Moderate,2022,9
2022-09-11,Napa,Napa,21.8,0.064,98,Moderate,2022,9
2022-09-14,Shasta,Redding,8.5,0.043,82,Moderate,2022,9
2022-09-16,Fresno,Clovis,13.8,0.051,125,Unhealthy for Sensitive Groups,2022,9
2022-09-19,Los Angeles,Long Beach,7.5,0.065,93,Moderate,2022,9
2022-09-19,San Bernardino,San Bernardino,26.3,0.046,136,Unhealthy for Sensitive Groups,2022,9
2022-09-20,Napa,Napa,20.4,0.044,75,Moderate,2022,9
2022-09-21,Sacramento,Elk Grove,19.4,0.083,62,Moderate,2022,9
2022-09-21,Riverside,Palm Springs,23.2,0.061,77,Moderate,2022,9
2022-09-22,Kern,Ridgecrest,19.2,0.057,120,Unhealthy for Sensitive Groups,2022,9
2022-09-23,San Bernardino,San Bernardino,12.7,0.057,106,Unhealthy for Sensitive Groups,2022,9
2022-09-23,Santa Clara,San Jose,33.8,0.044,106,Unhealthy for Sensitive Groups,2022,9
2022-09-24,Alameda,Berkeley,28.8,0.084,73,Moderate,2022,9
2022-09-25,Santa Clara,San Jose,5.2,0.078,53,Moderate,2022,9
2022-09-26,Shasta,Redding,11.6,0.062,48,Good,2022,9
2022-09-27,San Diego,Chula Vista,21.7,0.052,92,Moderate,2022,9
2022-09-28,San Diego,Chula Vista,22.8,0.049,94,Moderate,2022,9
2022-09-28,Sonoma,Santa Rosa,24.6,0.064,105,Unhealthy for Sensitive Groups,2022,9
2022-09-28,Santa Clara,Santa Clara,30.9,0.051,106,Unhealthy for Sensitive Groups,2022,9
2022-09-28,San Francisco,Daly City,21.5,0.08,70,Moderate,2022,9
2022-10-01,Kern,Ridgecrest,45.1,0.039,136,Unhealthy for Sensitive Groups,2022,10
2022-10-01,Santa Clara,San Jose,22.9,0.041,67,Moderate,2022,10
2022-10-02,Marin,Mill Valley,16.6,0.047,86,Moderate,2022,10
2022-10-03,Shasta,Redding,28.2,0.031,96,Moderate,2022,10
2022-10-03,Sacramento,Elk Grove,25.1,0.031,73,Moderate,2022,10
2022-10-04,Riverside,Riverside,54.0,0.027,136,Unhealthy for Sensitive Groups,2022,10
2022-10-04,San Francisco,Daly City,17.3,0.039,64,Moderate,2022,10
2022-10-04,Monterey,Monterey,16.0,0.024,60,Moderate,2022,10
2022-10-06,Riverside,Palm Springs,13.3,0.045,58,Moderate,2022,10
2022-10-09,Alameda,Berkeley,27.9,0.044,97,Moderate,2022,10
2022-10-10,Santa Clara,Sunnyvale,35.8,0.033,105,Unhealthy for Sensitive Groups,2022,10
2022-10-11,Monterey,Salinas,25.0,0.047,81,Moderate,2022,10
2022-10-12,Shasta,Redding,18.3,0.02,71,Moderate,2022,10
2022-10-13,Fresno,Fresno,29.4,0.033,140,Unhealthy for Sensitive Groups,2022,10
2022-10-13,Marin,Mill Valley,9.4,0.044,55,Moderate,2022,10
2022-10-13,San Diego,San Diego,14.6,0.046,66,Moderate,2022,10
2022-10-13,Monterey,Salinas,49.6,0.028,111,Unhealthy for Sensitive Groups,2022,10
2022-10-14,Santa Clara,San Jose,49.2,0.033,122,Unhealthy for Sensitive Groups,2022,10
2022-10-17,San Francisco,San Francisco,51.8,0.03,124,Unhealthy for Sensitive Groups,2022,10
2022-10-18,Alameda,Oakland,27.9,0.035,94,Moderate,2022,10
2022-10-18,San Bernardino,San Bernardino,12.4,0.031,101,Unhealthy for Sensitive Groups,2022,10
2022-10-19,Sonoma,Santa Rosa,32.3,0.052,85,Moderate,2022,10
2022-10-19,Kern,Bakersfield,33.9,0.053,136,Unhealthy for Sensitive Groups,2022,10
2022-10-20,San Diego,San Diego,12.3,0.042,88,Moderate,2022,10
2022-10-21,Shasta,Redding,13.6,0.044,83,Moderate,2022,10
2022-10-22,Sacramento,Sacramento,53.4,0.04,111,Unhealthy for Sensitive Groups,2022,10
2022-10-24,Alameda,Berkeley,42.1,0.046,117,Unhealthy for Sensitive Groups,2022,10
2022-10-24,Napa,Napa,32.3,0.046,111,Unhealthy for Sensitive Groups,2022,10
2022-10-25,Los Angeles,Los Angeles,53.4,0.032,151,Unhealthy,2022,10
2022-10-25,Napa,Napa,21.5,0.053,95,Moderate,2022,10
2022-10-26,Napa,Napa,32.8,0.054,91,Moderate,2022,10
2022-10-27,San Francisco,Daly City,35.7,0.026,85,Moderate,2022,10
2022-10-27,San Francisco,San Francisco,21.8,0.053,94,Moderate,2022,10
2022-10-27,Napa,Napa,15.5,0.034,80,Moderate,2022,10
2022-10-27,Monterey,Salinas,35.3,0.021,100,Moderate,2022,10
2022-10-28,San Francisco,Daly City,18.4,0.042,90,Moderate,2022,10
2022-10-28,Sonoma,Santa Rosa,33.5,0.042,87,Moderate,2022,10
2022-10-30,Sacramento,Sacramento,37.9,0.047,114,Unhealthy for Sensitive Groups,2022,10
2022-10-30,San Francisco,San Francisco,44.0,0.031,124,Unhealthy for Sensitive Groups,2022,10
2022-10-31,Alameda,Berkeley,26.7,0.052,71,Moderate,2022,10
2022-10-31,Napa,Napa,34.8,0.023,119,Unhealthy for Sensitive Groups,2022,10
2022-11-01,Monterey,Salinas,31.0,0.052,79,Moderate,2022,11
2022-11-02,San Francisco,San Francisco,20.5,0.053,64,Moderate,2022,11
2022-11-02,Sonoma,Petaluma,11.1,0.035,81,Moderate,2022,11
2022-11-02,San Francisco,Daly City,29.2,0.051,75,Moderate,2022,11
2022-11-03,Napa,Napa,21.5,0.045,88,Moderate,2022,11
2022-11-04,Kern,Ridgecrest,46.9,0.039,171,Unhealthy,2022,11
2022-11-04,Marin,San Rafael,13.0,0.042,62,Moderate,2022,11
2022-11-05,San Bernardino,San Bernardino,50.9,0.05,160,Unhealthy,2022,11
2022-11-05,Los Angeles,Long Beach,11.5,0.036,84,Moderate,2022,11
2022-11-05,Napa,Napa,21.3,0.051,77,Moderate,2022,11
2022-11-06,Kern,Bakersfield,12.8,0.049,90,Moderate,2022,11
2022-11-07,San Francisco,Daly City,25.0,0.033,78,Moderate,2022,11
2022-11-07,Napa,Napa,18.5,0.054,65,Moderate,2022,11
2022-11-07,Marin,Mill Valley,44.7,0.052,134,Unhealthy for Sensitive Groups,2022,11
2022-11-07,San Diego,Chula Vista,43.4,0.033,102,Unhealthy for Sensitive Groups,2022,11
2022-11-07,San Francisco,San Francisco,26.2,0.051,101,Unhealthy for Sensitive Groups,2022,11
2022-11-09,Sacramento,Elk Grove,27.9,0.049,95,Moderate,2022,11
2022-11-11,San Bernardino,San Bernardino,28.0,0.023,143,Unhealthy for Sensitive Groups,2022,11
2022-11-12,Riverside,Palm Springs,38.1,0.028,124,Unhealthy for Sensitive Groups,2022,11
2022-11-13,Santa Clara,Santa Clara,13.4,0.051,62,Moderate,2022,11
2022-11-15,Riverside,Palm Springs,50.6,0.04,126,Unhealthy for Sensitive Groups,2022,11
2022-11-15,Riverside,Palm Springs,47.7,0.053,124,Unhealthy for Sensitive Groups,2022,11
2022-11-16,Kern,Ridgecrest,53.1,0.046,163,Unhealthy,2022,11
2022-11-19,Marin,Mill Valley,45.7,0.036,100,Moderate,2022,11
2022-11-21,Alameda,Berkeley,26.7,0.049,100,Moderate,2022,11
2022-11-21,Marin,San Rafael,45.2,0.022,129,Unhealthy for Sensitive Groups,2022,11
2022-11-22,Riverside,Riverside,35.6,0.039,112,Unhealthy for Sensitive Groups,2022,11
2022-11-23,San Bernardino,Ontario,44.0,0.054,143,Unhealthy for Sensitive Groups,2022,11
2022-11-24,Shasta,Redding,53.0,0.041,145,Unhealthy for Sensitive Groups,2022,11
2022-11-24,Kern,Ridgecrest,22.7,0.051,119,Unhealthy for Sensitive Groups,2022,11
2022-11-25,San Diego,San Diego,44.0,0.051,134,Unhealthy for Sensitive Groups,2022,11
2022-11-25,Santa Clara,Sunnyvale,15.4,0.028,61,Moderate,2022,11
2022-11-26,Monterey,Monterey,50.7,0.033,136,Unhealthy for Sensitive Groups,2022,11
2022-11-26,Fresno,Fresno,14.3,0.051,86,Moderate,2022,11
2022-11-26,Alameda,Oakland,35.6,0.044,86,Moderate,2022,11
2022-11-27,Los Angeles,Los Angeles,21.2,0.047,122,Unhealthy for Sensitive Groups,2022,11
2022-11-28,Shasta,Redding,33.3,0.054,81,Moderate,2022,11
2022-11-28,Alameda,Berkeley,29.8,0.031,97,Moderate,2022,11
2022-11-28,Kern,Ridgecrest,28.4,0.044,122,Unhealthy for Sensitive Groups,2022,11
2022-11-29,Fresno,Fresno,50.5,0.03,174,Unhealthy,2022,11
2022-11-30,Napa,Napa,23.9,0.044,76,Moderate,2022,11
2022-11-30,Marin,Mill Valley,45.3,0.053,135,Unhealthy for Sensitive Groups,2022,11
2022-12-02,San Bernardino,San Bernardino,13.1,0.036,86,Moderate,2022,12
2022-12-02,Sacramento,Sacramento,52.7,0.021,135,Unhealthy for Sensitive Groups,2022,12
2022-12-03,Sonoma,Santa Rosa,39.3,0.027,112,Unhealthy for Sensitive Groups,2022,12
2022-12-04,Los Angeles,Los Angeles,42.9,0.052,141,Unhealthy for Sensitive Groups,2022,12
2022-12-05,Shasta,Redding,27.8,0.051,104,Unhealthy for Sensitive Groups,2022,12
2022-12-09,Shasta,Redding,9.6,0.05,47,Good,2022,12
2022-12-09,San Francisco,San Francisco,15.0,0.027,85,Moderate,2022,12
2022-12-11,Santa Clara,San Jose,12.9,0.036,63,Moderate,2022,12
2022-12-11,Santa Clara,Sunnyvale,22.4,0.042,77,Moderate,2022,12
2022-12-12,Sonoma,Petaluma,27.3,0.034,106,Unhealthy for Sensitive Groups,2022,12
2022-12-12,Monterey,Salinas,25.7,0.053,97,Moderate,2022,12
2022-12-12,Napa,Napa,18.3,0.026,61,Moderate,2022,12
2022-12-12,Kern,Bakersfield,23.5,0.04,131,Unhealthy for Sensitive Groups,2022,12
2022-12-13,Alameda,Fremont,26.9,0.04,95,Moderate,2022,12
2022-12-17,San Bernardino,Ontario,41.1,0.023,162,Unhealthy,2022,12
2022-12-19,Napa,Napa,18.2,0.027,75,Moderate,2022,12
2022-12-20,Los Angeles,Long Beach,24.8,0.04,116,Unhealthy for Sensitive Groups,2022,12
2022-12-20,Los Angeles,Los Angeles,22.3,0.037,108,Unhealthy for Sensitive Groups,2022,12
2022-12-21,Monterey,Salinas,40.1,0.021,124,Unhealthy for Sensitive Groups,2022,12
2022-12-22,San Francisco,San Francisco,32.0,0.052,100,Moderate,2022,12
2022-12-22,Riverside,Riverside,42.6,0.039,120,Unhealthy for Sensitive Groups,2022,12
2022-12-23,Shasta,Redding,31.6,0.03,87,Moderate,2022,12
2022-12-25,Riverside,Palm Springs,25.8,0.028,97,Moderate,2022,12
2022-12-25,San Diego,San Diego,12.7,0.028,88,Moderate,2022,12
2022-12-26,Sacramento,Elk Grove,41.1,0.038,113,Unhealthy for Sensitive Groups,2022,12
2022-12-26,Kern,Ridgecrest,21.2,0.039,116,Unhealthy for Sensitive Groups,2022,12
2022-12-28,Riverside,Riverside,18.3,0.046,91,Moderate,2022,12
2022-12-30,Riverside,Palm Springs,31.8,0.052,103,Unhealthy for Sensitive Groups,2022,12
2022-12-30,Fresno,Fresno,42.8,0.026,129,Unhealthy for Sensitive Groups,2022,12
2022-12-31,Shasta,Redding,48.7,0.05,127,Unhealthy for Sensitive Groups,2022,12
2023-01-01,Marin,Mill Valley,40.3,0.053,126,Unhealthy for Sensitive Groups,2023,1
2023-01-02,Santa Clara,San Jose,24.8,0.047,95,Moderate,2023,1
2023-01-02,Alameda,Fremont,8.5,0.049,57,Moderate,2023,1
2023-01-02,Kern,Bakersfield,9.1,0.038,87,Moderate,2023,1
2023-01-03,Napa,Napa,23.4,0.041,69,Moderate,2023,1
2023-01-05,Kern,Ridgecrest,33.7,0.023,128,Unhealthy for Sensitive Groups,2023,1
2023-01-07,Marin,Mill Valley,43.1,0.039,132,Unhealthy for Sensitive Groups,2023,1
2023-01-07,Sacramento,Sacramento,23.3,0.036,91,Moderate,2023,1
2023-01-09,Santa Clara,San Jose,43.5,0.044,114,Unhealthy for Sensitive Groups,2023,1
2023-01-11,Santa Clara,Sunnyvale,42.0,0.021,126,Unhealthy for Sensitive Groups,2023,1
2023-01-12,Los Angeles,Pasadena,47.3,0.054,150,Unhealthy for Sensitive Groups,2023,1
2023-01-12,Shasta,Redding,28.9,0.025,103,Unhealthy for Sensitive Groups,2023,1
2023-01-14,San Francisco,San Francisco,15.9,0.025,69,Moderate,2023,1
2023-01-15,Napa,Napa,46.7,0.021,128,Unhealthy for Sensitive Groups,2023,1
2023-01-16,Santa Clara,Sunnyvale,29.9,0.022,100,Moderate,2023,1
2023-01-16,San Bernardino,Ontario,40.8,0.027,137,Unhealthy for Sensitive Groups,2023,1
2023-01-18,San Diego,San Diego,40.5,0.042,97,Moderate,2023,1
2023-01-20,San Francisco,Daly City,50.4,0.043,108,Unhealthy for Sensitive Groups,2023,1
2023-01-21,Riverside,Riverside,15.3,0.036,92,Moderate,2023,1
2023-01-23,Los Angeles,Long Beach,23.9,0.042,129,Unhealthy for Sensitive Groups,2023,1
2023-01-23,Shasta,Redding,24.7,0.047,83,Moderate,2023,1
2023-01-23,Santa Clara,Sunnyvale,40.1,0.047,94,Moderate,2023,1
2023-01-24,Alameda,Fremont,8.8,0.047,70,Moderate,2023,1
2023-01-27,Napa,Napa,25.6,0.034,103,Unhealthy for Sensitive Groups,2023,1
2023-01-28,Shasta,Redding,10.5,0.047,78,Moderate,2023,1
2023-01-30,Sacramento,Elk Grove,15.8,0.038,91,Moderate,2023,1
2023-01-30,Kern,Ridgecrest,32.0,0.04,130,Unhealthy for Sensitive Groups,2023,1
2023-01-30,Shasta,Redding,21.4,0.049,99,Moderate,2023,1
2023-01-30,Santa Clara,Sunnyvale,31.4,0.039,111,Unhealthy for Sensitive Groups,2023,1
2023-01-31,Santa Clara,San Jose,20.0,0.033,70,Moderate,2023,1
2023-02-01,Fresno,Fresno,12.0,0.035,92,Moderate,2023,2
2023-02-04,San Diego,San Diego,11.5,0.02,75,Moderate,2023,2
2023-02-04,Shasta,Redding,23.1,0.03,93,Moderate,2023,2
2023-02-04,San Bernardino,San Bernardino,15.5,0.04,117,Unhealthy for Sensitive Groups,2023,2
2023-02-06,Shasta,Redding,45.7,0.045,124,Unhealthy for Sensitive Groups,2023,2
2023-02-07,Kern,Ridgecrest,11.0,0.051,107,Unhealthy for Sensitive Groups,2023,2
2023-02-08,Monterey,Salinas,41.4,0.029,128,Unhealthy for Sensitive Groups,2023,2
2023-02-10,San Bernardino,San Bernardino,15.8,0.03,99,Moderate,2023,2
2023-02-10,Alameda,Fremont,30.7,0.055,112,Unhealthy for Sensitive Groups,2023,2
2023-02-10,Shasta,Redding,52.6,0.028,129,Unhealthy for Sensitive Groups,2023,2
2023-02-10,San Bernardino,Ontario,29.2,0.02,137,Unhealthy for Sensitive Groups,2023,2
2023-02-12,Sonoma,Petaluma,8.5,0.053,47,Good,2023,2
2023-02-12,Santa Clara,San Jose,29.7,0.04,82,Moderate,2023,2
2023-02-13,Napa,Napa,10.8,0.053,81,Moderate,2023,2
2023-02-13,San Francisco,Daly City,26.7,0.031,87,Moderate,2023,2
2023-02-13,Santa Clara,San Jose,44.4,0.037,99,Moderate,2023,2
2023-02-15,Riverside,Riverside,19.7,0.05,88,Moderate,2023,2
2023-02-20,Los Angeles,Pasadena,46.6,0.033,152,Unhealthy,2023,2
2023-02-21,Alameda,Berkeley,45.9,0.027,138,Unhealthy for Sensitive Groups,2023,2
2023-02-22,Santa Clara,San Jose,44.8,0.041,101,Unhealthy for Sensitive Groups,2023,2
2023-02-23,Napa,Napa,46.7,0.054,100,Moderate,2023,2
2023-02-23,Kern,Ridgecrest,38.3,0.043,127,Unhealthy for Sensitive Groups,2023,2
2023-02-25,Shasta,Redding,27.4,0.035,104,Unhealthy for Sensitive Groups,2023,2
2023-02-25,Napa,Napa,30.6,0.04,101,Unhealthy for Sensitive Groups,2023,2
2023-02-27,Sacramento,Sacramento,54.2,0.044,136,Unhealthy for Sensitive Groups,2023,2
2023-02-27,Sonoma,Petaluma,49.9,0.04,141,Unhealthy for Sensitive Groups,2023,2
2023-02-28,Fresno,Fresno,19.3,0.049,117,Unhealthy for Sensitive Groups,2023,2
2023-02-28,Alameda,Oakland,17.4,0.055,67,Moderate,2023,2
2023-03-01,Riverside,Riverside,52.5,0.036,124,Unhealthy for Sensitive Groups,2023,3
2023-03-02,Fresno,Clovis,25.2,0.03,127,Unhealthy for Sensitive Groups,2023,3
2023-03-03,Marin,Mill Valley,42.1,0.031,127,Unhealthy for Sensitive Groups,2023,3
2023-03-04,Monterey,Salinas,53.9,0.054,143,Unhealthy for Sensitive Groups,2023,3
2023-03-05,San Bernardino,Ontario,40.0,0.026,136,Unhealthy for Sensitive Groups,2023,3
2023-03-05,Fresno,Clovis,42.2,0.022,140,Unhealthy for Sensitive Groups,2023,3
2023-03-07,Santa Clara,Sunnyvale,45.0,0.039,112,Unhealthy for Sensitive Groups,2023,3
2023-03-07,Alameda,Oakland,13.5,0.045,77,Moderate,2023,3
2023-03-07,Santa Clara,San Jose,24.6,0.051,70,Moderate,2023,3
2023-03-08,Napa,Napa,39.7,0.027,128,Unhealthy for Sensitive Groups,2023,3
2023-03-09,San Diego,Chula Vista,9.5,0.041,68,Moderate,2023,3
2023-03-11,San Francisco,Daly City,51.1,0.046,126,Unhealthy for Sensitive Groups,2023,3
2023-03-11,Santa Clara,Santa Clara,37.0,0.021,96,Moderate,2023,3
2023-03-11,Riverside,Riverside,39.7,0.043,123,Unhealthy for Sensitive Groups,2023,3
2023-03-11,Marin,Mill Valley,31.5,0.026,89,Moderate,2023,3
2023-03-11,San Francisco,San Francisco,47.1,0.035,111,Unhealthy for Sensitive Groups,2023,3
2023-03-12,Alameda,Berkeley,50.0,0.055,114,Unhealthy for Sensitive Groups,2023,3
2023-03-13,San Diego,San Diego,37.4,0.026,121,Unhealthy for Sensitive Groups,2023,3
2023-03-13,San Diego,San Diego,32.5,0.046,110,Unhealthy for Sensitive Groups,2023,3
2023-03-14,Alameda,Fremont,54.3,0.036,129,Unhealthy for Sensitive Groups,2023,3
2023-03-14,Alameda,Berkeley,26.3,0.04,100,Moderate,2023,3
2023-03-15,Monterey,Monterey,36.5,0.027,91,Moderate,2023,3
2023-03-15,San Diego,San Diego,42.5,0.053,126,Unhealthy for Sensitive Groups,2023,3
2023-03-16,Marin,San Rafael,25.5,0.038,71,Moderate,2023,3
2023-03-16,Santa Clara,Sunnyvale,15.4,0.049,69,Moderate,2023,3
2023-03-17,San Diego,Chula Vista,24.9,0.03,85,Moderate,2023,3
2023-03-17,Alameda,Fremont,48.7,0.039,141,Unhealthy for Sensitive Groups,2023,3
2023-03-19,Riverside,Riverside,10.4,0.055,84,Moderate,2023,3
2023-03-19,Sonoma,Santa Rosa,25.3,0.05,91,Moderate,2023,3
2023-03-20,Fresno,Fresno,39.8,0.033,149,Unhealthy for Sensitive Groups,2023,3
2023-03-20,Los Angeles,Long Beach,26.9,0.028,110,Unhealthy for Sensitive Groups,2023,3
2023-03-21,San Francisco,San Francisco,21.4,0.037,83,Moderate,2023,3
2023-03-21,Sacramento,Elk Grove,19.5,0.022,98,Moderate,2023,3
2023-03-22,Shasta,Redding,8.2,0.045,73,Moderate,2023,3
2023-03-23,Kern,Bakersfield,26.0,0.027,144,Unhealthy for Sensitive Groups,2023,3
2023-03-23,Riverside,Palm Springs,8.2,0.026,74,Moderate,2023,3
2023-03-23,Los Angeles,Los Angeles,17.7,0.026,126,Unhealthy for Sensitive Groups,2023,3
2023-03-24,San Francisco,San Francisco,10.7,0.046,81,Moderate,2023,3
2023-03-25,Napa,Napa,47.8,0.048,123,Unhealthy for Sensitive Groups,2023,3
2023-03-25,Riverside,Palm Springs,9.8,0.023,73,Moderate,2023,3
2023-03-26,Napa,Napa,43.9,0.037,100,Moderate,2023,3
2023-03-26,Santa Clara,San Jose,9.0,0.021,79,Moderate,2023,3
2023-03-27,Riverside,Riverside,31.1,0.031,98,Moderate,2023,3
2023-03-28,Los Angeles,Los Angeles,40.2,0.048,147,Unhealthy for Sensitive Groups,2023,3
2023-03-28,Riverside,Riverside,14.5,0.044,69,Moderate,2023,3
2023-03-29,Kern,Bakersfield,53.6,0.05,150,Unhealthy for Sensitive Groups,2023,3
2023-04-02,Marin,Mill Valley,24.3,0.026,98,Moderate,2023,4
2023-04-07,Alameda,Fremont,17.1,0.047,84,Moderate,2023,4
2023-04-09,Alameda,Berkeley,8.0,0.051,72,Moderate,2023,4
